Name	Assigned Name	Formula	Molecular Weight	RT [min]	A1	A2	A3	A4	A5	A6	B1	B2	B3	B4	B5	B6	C2	C4	C6	D1	D2	D3	D4	D5	D6
Compound2435	EPEA	C22 H35 N O2	345.26607	25.223	694118568.599656	2158944146.99366	875751603.2212	2206942410.21058	837998158.896225	3030640701.82116	1109143654.64753	3334909108.26292	1837206934.62343	1902683593.03957	1496791926.55336	2360395703.27312	1289511040.30634	1385295526.85873	1243984311.0324	918731118.811819	2100398353.41721	800726620.444595	857342646.670444	2302347944.87215	1534417277.79608
Compound2438	2-{[(Z)-6,7-Dihydro-2,1,3-benzoxadiazol-4(5H)-ylideneamino]oxy}-N-(2,4-dimethoxyphenyl)acetamide	C16 H18 N4 O5	346.12658	13.529	5550668.8807713	141529364.743291	3744489.5506151	174624612.787131	6418281.37805165	156422933.785796	5368789.32630532	3802319.23529955	3365357.67826949	5448629.20019503	4459187.22797028	4768408.95029172	87628509.8112888	158051445.225665	123362515.477094	8138470.71685982	164431186.121529	7676804.77223317	4475598.96780056	214357824.867339	750352.141125511
Compound2440	1703823	C19 H39 Br	346.22219	25.305	1764031.08607584	14808822.0229003	3964799.6489044	12149178.0446265	2372463.21522211	12815485.7092316	9712846.635953	9732986.24479	18911784.1286989	24782949.8558363	18992253.7594534	26547380.728191	6778629.64979188	9832803.2719333	5933071.44945931	2563889.33532493	34341732.9102876	3737194.20376032	12730035.1051276	28821103.7586446	25999552.5331091
Compound2445	Adenosine 5'-monophosphate	C10 H14 N5 O7 P; C9 H10 F N7 O7; C10 H14 N5 O7 P	347.06327	6.153	1765972521.15204	2190064663.07859	225257668.142671	1536572216.28947	599585775.344309	1612964746.81288	2495370778.54188	2416240761.32632	2018032828.97709	1566738610.372	1751377255.93197	2358332355.21572	142098572.308665	270234213.134385	650844520.81316	594599155.056212	340886492.749775	1726043933.62199	1385955269.33059	802221993.424099	214856281.466913
Compound2446	2'-Deoxyguanosine 5'-monophosphate (dGMP)	C11 H10 N9 O3 P	347.06343	6.558	63913076.7257659	82638458.5220545	16139303.7048678	68175211.4172898	32271121.2837925	55412690.5957958	44590168.821477	152876388.392483	63231682.6705419	77293835.2326944	56714823.717235	68289426.2429676	10545029.4162926	18046839.858408	34917669.8802484	31422484.6148249	34084643.4949577	82443770.6575126	715646514.399841	35999823.5294631	132666807.509043
Compound2447	Adenosine monophosphate	C10 H14 N5 O7 P	347.06356	4.43	1257939802.72761	1147036160.28407	227217866.454274	1192712664.08668	807295944.238187	1367540003.21934	1486525448.13232	1614532225.37206	1508192407.07737	1544211886.02542	779169373.890545	1973075833.94441	266952746.010692	310311683.890931	631235287.29466	311758338.000921	464799976.444672	1121677210.20809	825446396.331465	658730665.455706	314826721.529357
Compound2449	Baratol	C22 H25 N3 O	347.19948	12.743	5146708.8404706	234151528.952573	7419689.3463623	237196012.386143	27926573.4652662	135060372.689293	12356853.5551496	14793105.7707197	33174281.9394715	14495574.1979959	78979221.0156574	35031355.311686	99197960.5305488	747239080.998601	409318009.602938	56268130.8820882	513673401.120273	52200064.4035262	92542809.214844	583482631.041458	53467400.5046553
Compound2454	2-O-(6-phosphono-alpha-D-mannosyl)-D-glyceric acid	C9 H17 O12 P; C9 H19 F N2 O5 P2 S	348.04744	10.36	71609840.2054572	145022211.866186	5717238.92677953	45002301.4090994	120062707.311678	59779598.3173931	55760108.7225648	55666896.2544983	41334933.8452371	58234596.5970757	30394269.5400808	108490954.164158	14954399.15175	22694628.836096	33130032.8081001	36643331.9889278	24833529.4562479	65713260.1001282	13630801.8268205	83946637.2199473	38975746.0548193
Compound2455	Inosinic acid	C6 H10 F2 N6 O9; C10 H13 N4 O8 P; C8 H13 F5 O9	348.04753	4.459	143941120.163632	283344285.775853	11132477.8660319	143091016.891663	387127627.736493	132705497.675214	141263728.751352	124764020.246011	106709161.965374	120568776.922605	77387508.2225333	206243855.778503	29080545.5977219	91063919.593161	107577876.745248	70161306.4291003	74937975.5506304	169051531.125225	113817562.02454	160116937.563168	84287344.9293237
Compound2460	2-({2-[(Diaminomethylene)amino]-1,3-thiazol-4-yl}carbonyl)-N-(4-methoxyphenyl)hydrazinecarboxamide	C13 H15 N7 O3 S	349.09446	4.297	76173322.7742588	89878961.3779367	24751264.9645233	113399575.72174	56668245.8681899	123110740.475484	90143645.3217508	267186186.197971	21768993.7143187	303396335.678571	12413634.9546945	467081407.594845	20532940.4337696	9988436.78947741	30024515.4366219	30158003.8241343	83612192.4962394	165775909.287743	142915737.514315	184634840.852905	3341130.2028294
Compound2470	Stearoyl Ethanolamide	C20 H41 N O2	349.29499	28.736	60697119.0751814	12764367.7388547	662114.852802755	7517276.8918773	516189.198093045	15003760.6508476	44583356.0693808	21030702.076134	20536133.78541	3952849.56727184	22744942.8252128	13126899.0459123	23562912.2277309	26212853.1211846	20729314.660766	32389895.0466822	43860580.6685811	18931585.5548669	20246250.1411026	35891009.4580353	9098616.23642376
Compound2471	N-homo-?-linolenoylethanolamine	C22 H39 N O2	349.29714	25.949	105580419.659838	589661893.856885	49266188.5554011	443423169.393688	226657979.556855	812017596.555979	253327310.358713	1667526954.64049	445519676.287941	609007128.52058	359827839.2081	1332041884.45803	340056004.190949	330660520.355291	272096323.320277	77170017.1987486	920633407.725556	19266095.104533	2497159.25849611	1502915196.12278	1009451036.4312
Compound2477	MFCD00043701	C24 H33 N O	351.25548	23.609	318531156.161924	581303832.592568	156593202.850721	543902126.406639	216612296.38604	822597639.070151	279953773.589036	818985239.048161	658326251.89038	305435431.418096	384291273.276507	434612078.455954	473113929.06277	400474998.582919	483488021.502211	345760917.256449	345516420.275372	398005418.812802	282200590.493319	345549146.151875	445822590.860271
Compound2478	2-Oxazoline, 4,4-dimethyl-2-(1-hydroxy-heptadec-8-enyl)-	C22 H41 N O2	351.31322	25.259	97301487.9648998	122715251.504047	19782525.5748771	101154036.677448	22922804.0966513	104204617.919476	21270048.0692452	57426058.212357	36191219.525329	20918388.5501632	16288095.2097676	22277189.0599287	18830557.9425554	33406345.1328374	28731905.120667	35708133.8579559	212868799.23057	26006650.1344389	21155903.4836907	34842887.9140236	22414103.1898641
Compound2479	Pyrrolidine, 1-(1,6-dioxooctadecyl)-	C22 H41 N O2	351.31343	27.888	67765180.7173347	74468467.279638	59219802.4850707	120947353.751913	118660656.538236	135676280.654754	180524462.948538	143288636.752749	130108334.26005	131620397.982413	184330110.997684	124198691.132228	108403296.821426	63041189.0016765	85053543.8408696	118771745.351643	119410582.844705	96011775.6205492	86403772.892585	156870613.031148	97056706.3680142
Compound2482	N-[4-(2H-Phenanthro[9,10-d][1,2,3]triazol-2-yl)phenyl]acetamide	C22 H16 N4 O	352.13131	17.601	71172732.331165	130724452.754101	25456727.7584189	60364991.1942172	11964573.4440323	122345784.145326	53651426.530663	125888872.47007	81264015.8152511	38365243.5173959	34033331.1487994	60064427.6034266	47214062.9224742	83039363.5146732	91755253.6375456	111567780.52131	95216285.5727247	46156495.8966316	5112769.38687719	56494558.7581256	8564203.55098387
Compound2485	Methyl (9Z)-9-docosenoate	C23 H44 O2	352.33339	26.245	8648497.13065479	18289416.644048	10416032.822901	25376342.7169083	4457965.96590308	14870185.4330375	6156970.43204122	15904039.7929115	9932432.96225312	57036196.3476823	7702163.53539852	14480179.7309596	9077315.41884282	11566076.4717888	10954058.1262923	3422263.93931707	24498978.9503932	3501647.82715077	6398756.52874314	18263960.8222746	7299921.01155661
Compound2489	3-(10-Phenyldecyl)-6,7-dihydro-1,2-benzoxazol-4(5H)-one	C23 H31 N O2	353.23485	17.875	82117219.3362806	222851033.730873	60512524.7595785	163285113.821487	86777957.7428328	389596161.146399	143949325.249682	476679066.220346	242136927.920457	203527021.839198	152372742.300915	289790997.234656	150526454.906262	159832018.93011	241324406.731103	138884722.559713	31580051.5158482	73194389.4716475	134540421.430874	8908650.87900368	457421733.633985
Compound2491	18-Oxo-18-(1-pyrrolidinyl)-7-octadecanol	C22 H43 N O2	353.32864	30.802	138367136.076927	244857426.082387	91708839.9077849	356941687.658443	148949413.313668	464521811.84676	317299664.682669	478805610.502445	405461010.920656	287149717.35967	341573078.393164	296127509.742427	221826536.591211	185561412.969808	233132270.315295	158996141.387528	315242319.015277	138631563.273033	197525469.46498	246649617.753994	197765705.305221
Compound2492	TOA	C24 H51 N	353.40123	26.512	1367590832.47866	408518928.998547	926133535.220389	270578243.993174	1650606046.2452	79283168.4502731	330447029.733989	74213892.435303	263783475.838497	21773797.5099556	131137300.880674	28825287.3000978	10734493.6644019	39328501.9257645	25415636.649627	17523882.7176312	26484907.3281851	17914984.1998533	17503651.4902436	14828583.9396434	8280247.21387473
Compound2496	N,N-dibutyl-4-[2-(4-nitrophenyl)diazenyl]aniline	C20 H26 N4 O2	354.20942	13.095	131603274.236461	800006289.05204	111163884.597418	409027290.952495	157991701.791329	825232353.432025	200894008.91082	997708371.248867	746332395.697824	369452749.694288	360360002.251771	574969716.412792	233931138.036893	562191886.279074	401859918.336137	421054229.525866	361923689.140436	510411549.617561	482669617.051516	1146674606.89073	454577289.040624
Compound2498	Prostaglandin F2?	C20 H34 O5	354.24096	16.369	28031304.3806491	32075986.3608929	5023828.46861367	14844760.9578202	5555966.19519548	7241345.03859537	1271630.65015155	2082319.62525565	1906190.87633578	2246958.64959356	5050940.8722174	1835833.71649047	8755981.9166382	12832910.7807724	45295817.0198224	4280057.33464352	4824210.48019006	10054004.3599836	2168124.97066393	2521277.95533887	1731030.75310329
Compound2499	Bufa-20,22-dienolide	C24 H34 O2	354.25523	16.618	52319701.377586	17753852.1149059	18951990.5924479	35237773.5444862	63368626.1651937	81331349.6921583	15544090.4268104	7109117.21980235	9784072.15665424	8891345.15936772	14398011.319218	21205268.0578476	74677093.8512247	48507969.1077291	76207271.4655108	62063819.4167934	13040576.3232875	26118939.0906253	36605672.4056473	18030780.6222452	23117577.8232851
Compound2501	1-Linoleoyl glycerol	C21 H38 O4	354.27651	24.028	25452195.0412907	86888609.8828304	74272557.2189103	17992316.7528561	14031852.9315548	33465707.3900193	7953524.15070423	40282271.3213523	22575830.7648366	76388877.8292517	27125800.538583	31730564.9539541	18399019.1807126	41647477.9781036	1691920411.19465	26496948.0012829	24127133.5981551	16304117.9293362	22116826.653109	32440934.382348	49990332.9926165
Compound2504	N-(icosanoyl)ethanolamine	C22 H45 N O2	355.34426	34.322	76142763.7955261	63852920.8564885	29683635.2249764	71976006.5982132	23777361.5502211	86047784.3268094	37959717.2600815	64365818.1083239	90689393.5481489	54541141.5311624	2997930.36613392	101437016.417605	8496002.45081064	20142434.0724721	6316511.85463339	43828446.3814248	163672656.108079	41041691.4349787	38807267.3039918	106280596.106007	5321406.4804918
Compound2505	N-(2-Methoxypropyl)-N-methyl-1-octadecanamine	C23 H49 N O	355.38069	23.125	60538992.0153169	13738891.0120974	29994715.5479463	24321939.8968983	62623156.7884553	15698825.1185078	24007683.8502664	15555467.4091108	20620840.3385314	18859750.932777	11994481.3084191	13497261.8081532	4863644.9154614	5105878.50412554	6486691.03508205	7919226.10778014	4694941.21022749	4864812.36025017	4186374.59393728	5944787.16369687	4029984.18237642
Compound2509	3,4-Dimethoxy-N-(2,2,6,6-tetramethyl-4-piperidinyl)benzenesulfonamide	C17 H28 N2 O4 S	356.17633	13.571	1172869.45572477	78690881.0595756	26758447.0605125	15575977.3694934	3871601.24006545	8250186.79456814	25715718.8163795	31640358.2758984	47588676.2471081	3753917.6078813	59229851.9024578	5211440.1547651	4631858.91437495	7750576.2751577	10304845.8256353	27676740.0509352	5562410.64950152	1744924.2071065	44848355.8199987	4216540.94723081	3350768.74348398
Compound2511	Monoolein	C21 H40 O4	356.2922	25.432	15042567.9946573	40667691.2860453	23902522.3399102	48737194.4066335	13624407.1907162	34496288.874506	4167964.6333756	61296120.9050752	14044818.7699121	28753321.3139105	25968832.3353388	16214742.1737797	6535257.7729583	33558595.7449711	262111374.551124	25963088.951659	60739898.436456	13464857.7817713	19831850.5602811	55070757.6387883	32073306.6433041
Compound2512	2-(Stearoyloxy)propanoic acid	C21 H40 O4	356.29292	28.449	15484173.2125593	23920770.730136	5982435.81724458	27742411.5889067	2985267.71873782	23309997.8432792	18578250.4009273	12103779.3572718	10983780.5245567	5302242.85853818	10503168.922954	7961243.93959994	17077150.5998014	37692729.6702296	22637372.627386	13635517.4172647	2826607.64099498	19561606.2176682	1007705.03771344	9430334.92691199	2953887.80553508
Compound2513	N,N'-Diheptyl-2-hydroxy-N,N'-dimethylsuccinamide	C20 H40 N2 O3	356.30344	25.271	22845940.8998746	75864937.2952716	19305165.4211752	9421513.6625903	25126994.962418	31298489.215795	8506582.73420361	97511563.3249027	61195867.8563391	53242837.6144735	25607635.6582544	62518976.5899194	7296623.5592254	15873744.8374642	3339672.64152679	7955342.71295017	13898082.0275866	27297853.3099521	7300209.7935063	69072124.4409899	23024281.2139631
Compound2514	MFCD00083370	C22 H44 O3	356.32937	27.232	15315081.78162	46449263.3428633	11574283.6633793	48804592.7940619	4670356.71979555	44716962.8954535	16973619.4579315	7843708.00398356	14358518.4224123	4680992.59895224	12684263.6411767	6252729.11521033	37786010.0159783	88845080.5587472	52060419.1488321	17392420.2819194	41231699.1220295	19471373.9066542	2024094.55015589	26152545.3352756	2482443.55372182
Compound2518	(1E)-N,N'-Bis(2-methylphenyl)-2-[(2-methylphenyl)amino]propanimidamide	C24 H27 N3	357.22004	13.384	8649313.54836624	20673629.9182324	4758638.73088409	10709311.3663995	6380135.44099694	11213631.2245716	7538358.21199003	10519410.4200027	14005348.2234412	8660648.95470821	9910069.09725844	12299538.9103323	6367245.71133519	27323839.0665865	17662767.2549157	13073351.7586059	10611014.6469454	11672391.7391318	10164655.8649526	18915155.583762	6523595.84027848
Compound2520	N-{1-[4-Amino-6-(dimethylamino)-1,3,5-triazin-2-yl]-2-phenylethyl}norvalinamide	C18 H27 N7 O	357.22673	14.949	1027126.58436849	11517810.3778881	3877452.11706565	2371379.83835464	2258727.17742423	4764800.98754314	12365048.1370519	1546787.70845547	4187652.0994747	1451469.29321348	6526121.62889051	3668043.79969303	1236194.88822141	2538914.28858297	2642027.4919665	4674528.08365011	1310559.48699913	6178209.79746688	56466803.4091127	3606848.68989115	4889983.13676126
Compound2522	2-Methyl-2-propanyl 2-hydroxy-6-methyl-4-({[(2-methyl-2-propanyl)oxy]carbonyl}amino)-3-vinylheptanoate	C19 H35 N O5	357.25102	14.565	3125866.37229227	90779377.9200876	3543141.64856022	93713923.6962652	2882834.33876855	77204706.3073517	3354360.00854994	3358513.93117685	3201334.03696201	3020686.47303671	3325477.42430302	3169652.44612344	47993974.8742321	88264505.6068098	104656322.287223	3428465.90769138	87890206.2050474	3204878.07041441	3258946.36016044	108573637.94818	10728685.3625185
Compound2526	4'-Phosphopantetheine	C11 H23 N2 O7 P S; C10 H18 F3 N6 O P S	358.09666	10.056	9494273.11035832	2509901.9271105	4834412.66028176	1749502.83069232	123939523.575854	830936.087466666	2052679.94169253	1625068.94860921	1097961.50690296	2826359.52399022	854826.119252181	2321366.61825785	419689.20685441	970991.621643697	1899329.97806222	1703956.65737156	4312966.86771011	6252630.64028066	1703978.91847555	4969355.13285858	1911056.34615765
Compound2533	NP-006862	C20 H32 O4	358.20377	15.38	32210384.0363661	94963240.3644209	18353383.5986364	39075873.2265739	30082418.1674412	98775898.4261685	30549001.2489729	109169115.993497	123087209.900569	54089523.9615782	56565155.7870009	84897029.3172376	41297939.3478704	78537239.3556406	69548219.3490513	76539308.8070532	84548499.3655475	84494018.7737066	70654041.7883018	140592244.2793	84296986.1988078
Compound2535	2-Nonyl-4,6-diphenylpyrimidine	C25 H30 N2	358.24037	17.752	48435708.6792485	32344636.9548341	46185721.141208	184377258.543979	12013192.9925995	413884287.683669	138711325.042264	97920698.5525159	31493720.8400505	57222649.3904608	62188774.725338	51808927.658357	168644159.291921	73652392.5892209	157678408.917057	102675466.373609	49709766.0797866	14125796.701045	52272335.4800504	19961820.490644	51912856.2826151
Compound2536	2062850	C23 H34 O3	358.25069	16.232	1463144.34375249	2662659.21202373	14793977.839986	2267564.34177628	4457121.82154073	2140985.85033154	4634785.12299524	2858253.55655883	1965686.08519246	1728394.69200278	18150963.9603003	2009633.44117931	1632894.77511477	2775306.82543944	2999545.32808202	39320204.0960078	2368016.23808564	11957907.2234903	11250325.0788156	2633066.80941044	2043265.65023376
Compound2548	3-(Isopropylideneamino)pregnan-20-ol	C24 H41 N O	359.31813	26.413	137593675.298403	24447514.7163881	70065090.7571837	107704814.378529	68701376.2048004	24239178.0218919	69859982.1113807	681860746.775449	164188517.624075	166471747.82881	84976693.6333713	363858854.25204	82999386.5558664	104614758.575475	44560460.055356	29105586.1899641	215448239.830588	41416813.1000613	23460322.2656378	470942423.238546	145285551.42784
Compound2549	N-Octyl-N-(3-phenylpropyl)-1-octanamine	C25 H45 N	359.35446	22.897	268111150.2021	166982073.994519	231101438.654387	611712271.772682	117434423.722706	190234073.471489	298532866.368357	2108615909.88938	241070005.123842	168052313.163568	881213334.01682	174116324.113707	113807970.359904	230436549.516527	131346960.838017	270281085.334772	157312027.266738	118698168.927659	210875668.6609	249946258.337896	6510027129.08813
