Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A7	A9	B8	B10	B12	D7	D9	B7	B9	D8	D10	D12	A8	A10	A12	C8	C10	C12
Compound1955	Docosahexaenoic acid methyl ester	C23 H34 O2	NA	NA	342.25536	16.97	1150523.90761494	421664.216453606	1870123.43479002	143983.322768441	1454840.92611767	32579.2522106776	166266.184603019	139713.047853027	18301.2795969455	172499.446719147	128485.784249018	200843.521435519	2285488.41788244	1433522.77370333	193682.66562948	507455.363892254	34296.6021436282	76248.7294355212
Compound1961	(3S)-3-{(Z)-[(3S)-3-{(Z)-[(3R)-3-Amino-1-hydroxy-4-methylpentylidene]amino}-1-hydroxybutylidene]amino}-5-methylhexanoic acid	C17 H33 N3 O4	NA	NA	343.24674	13.099	3037130.1404912	1566358.80267911	747947.599883368	836063.276536974	782077.107045827	1053390.61012647	1709618.65473746	1456648.11964405	770090.380834939	1616259.9325755	694650.172792501	745437.850961529	2969432.10041942	2329602.52886573	1421647.13891192	1375602.20253572	5639728.0590835	3740483.94509557
Compound1962	4147610	C19 H37 N O4	NA	NA	343.27196	17.903	57889.6386239399	148167.331376216	73885.180305775	185382.333583142	63967.4849851033	44246.5127048719	39554.4663041264	63601.793867848	42983.3721967095	1164373.88324413	104524.48118305	35995.3545663937	61584.222582181	67112.8508498127	67598.4044661434	175601.683267854	90974.2093147282	295824.006744916
Compound1963	Cedefingol	C20 H41 N O3	NA	NA	343.30814	19.852	1863615.85104593	1596195.42658012	2431808.66446655	1457295.85022496	5082593.27723691	37719.8246039564	638624.856694595	93631.9196894848	88208.8280371228	7751813.23275481	1133357.04778226	1564293.40817818	1103783.52448807	1127631.30602018	398848.544072182	1091051.33590007	978111.120670029	837247.502751735
Compound1976	Laninamivir	C13 H22 N4 O7	NA	NA	346.1484	4.132	263550.061659256	122671.561947814	325013.922567712	146152.863304012	182775.95936109	78445.8064804771	82762.6922593431	124539.210544825	53822.350840435	180100.641352145	255043.104150108	109477.20529967	455719.562895571	718608.112547452	242959.588319098	177759.889284804	186352.688825997	131664.570044818
Compound1979	Sorbitan, monododecanoate	C19 H30 N4 O2; C18 H34 O6	NA	NA	346.23546	16.025	163955.940975818	43842.0038990923	352666.13877978	989886.566763628	159757.158765731	58657.1542224489	76382.4184763929	62731.0904578596	52813.4621545395	256356.221308062	312156.307222064	146701.940340406	348693.692416732	286985.738986549	181311.6982198	409063.645916595	257090.281751999	886978.298525423
Compound1991	Imidocarb	C19 H20 N6 O	NA	NA	348.16945	14.891	75308.6930898075	118617.592733275	230924.642792694	922233.564655697	440229.052475574	12044.6663227145	13610.1509944542	13002.0982617079	10142.7833585533	42727.3438136788	23832.1202315069	21757.7766680294	172674.074515092	375339.759461025	275238.729162547	42824.86077575	23903.6345501713	46775.3395810841
Compound1994	Panobinostat	C21 H23 N3 O2	NA	NA	349.17735	15.403	469778.523122946	422313.544789039	697888.277355492	2718676.11904885	928228.073472007	58005.0491601212	143456.29706089	86530.1916657832	87638.3234800289	1223808.9284742	947115.904208333	1243874.56107932	529944.414743142	888037.178083167	1012163.22190069	41880.7104137449	13931.4093075786	102930.738739613
Compound1995	4-[(2R)-2-(Aminomethyl)-2-(hydroxymethyl)-5-oxo-1-pyrrolidinyl]-3-(3-pentanylamino)benzoic acid	C18 H27 N3 O4	NA	NA	349.19979	13.325	609969.001282254	1192795.52923912	278569.070505312	249615.688477694	458990.786544977	236219.430723133	905770.692364732	365593.501701295	78281.7122839728	728996.463062275	154252.637413439	327070.292076657	2537285.33678121	739378.492758862	644772.788982592	580746.291368806	1173838.80616881	620633.756320896
Compound1996	2-(13,16-Dimethyl-15-oxa-4-azapentacyclo[14.3.1.0~2,14~.0~3,11~.0~5,10~]icosa-2,5,7,9,11,13-hexaen-19-yl)-2-propanol	C23 H27 N O2	NA	NA	349.20592	12.891	25688.9910432784	27209.8697366754	22110.8598922469	65481.9712307468	24364.6343557773	12478.1172155734	12593.191120823	21388.536527109	9628.59523638667	41452.1061456086	21881.302999435	13336.5644258155	118065.979517598	35629.3836570262	21379.2769775908	65096.859338119	379244.036727403	721977.016282641
Compound2009	Tenuifoliside A	C8 H19 N8 O2 P3; C31 H38 O17	NA	NA	352.08886	3.822	49754.4466710086	12161.3790935606	276659.388954899	849495.148902728	264909.890256002	52050.1208741801	17769.7975549367	40430.9879728528	46504.3185271694	272875.006065395	1834717.04370701	34842.7802289127	718410.567828378	2031782.57061514	1123750.9474085	2122552.72720088	1458183.41461604	1098084.96460997
Compound2010	NP-013663	C18 H34 O5	NA	NA	352.22432	15.077	186078.12603748	146469.795697602	182919.19919402	319587.116657459	257438.878637926	215145.79495876	228132.647991645	20458.8706649911	67248.6660198082	378535.52850063	164457.397456089	54919.326715506	442678.166933839	466367.96824333	356918.783163494	293445.53338916	101343.882359231	357353.383787775
Compound2012	quinbolone	C24 H32 O2	NA	NA	352.23964	16.045	2208738.58010659	1529480.95196146	2080366.21714494	1934456.02209632	3475152.8394395	276498.556354638	883631.770216331	111930.592345088	79730.7763350881	564480.250135947	220432.446996668	423280.955633234	1494834.57306301	745581.762518424	409913.793506924	263729.789303535	99906.4970558365	50722.1120932009
Compound2014	Motretinide	C23 H31 N O2	NA	NA	353.2347	17.573	417536.042119819	259658.243436063	81649.2208222275	47691.5617918751	95625.1903927834	369097.483925234	120974.924563323	341287.896761213	577729.759782245	67661.6846299944	120294.12042525	58284.7390072032	85216.0158571027	91885.1530782878	34845.9334759893	40473.8471249578	130115.510870097	28381.2211410977
Compound2017	Isopropyl 6-O-[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-D-glucopyranoside	C14 H26 O10	NA	NA	354.15201	4.116	312451.778214477	140055.200993986	274818.674403601	120076.287420191	115719.006050331	78955.0716208143	126085.510498549	211544.02855297	56399.2600270173	114514.828877352	213437.249440654	63644.540032133	369787.64352058	354095.389400756	196986.404333976	102367.223612014	296344.893296753	142682.79990783
Compound2018	(+)-yohimbine	C21 H26 N2 O3	NA	NA	354.1957	12.149	24248.9197077295	21955.7571634898	29370.7542662349	55851.4998699699	27182.8134097815	14695.07725567	15295.6160631218	21788.9796150114	17699.7401469066	125515.251248569	29011.1163687713	19446.6766961924	41633.8251099426	57639.0260093468	29276.9770343487	59466.6603325463	463281.428614616	171604.16551802
Compound2019	hexamidine	C20 H26 N4 O2	NA	NA	354.20394	17.402	75209.6857058034	63109.1623700716	108209.028342721	63205.227308682	126731.263731471	27779.2652152812	43462.6022772799	25214.6404292022	19391.2409593257	89671.4638071616	44359.1366883689	37825.0996837045	112936.071921763	121774.623610578	46181.0237153594	1291764.27469373	505578.245424135	1026158.33812818
Compound2021	(-)-Prostaglandin E1	C20 H34 O5	NA	NA	354.23989	14.542	10920.4989140623	16785.1795569174	16815.1183632625	24045.5949209198	24615.31728508	5296.24370067814	3113.4933212312	4258.80564224956	3697.55240862459	18009.1882306403	15064.3768148532	4747.06143454182	93277.9125122241	36083.5238189378	38156.0832986767	37587.3635109671	30566.6319649195	11994.2282841754
Compound2022	Bufa-20,22-dienolide	C24 H34 O2	NA	NA	354.25523	35.565	614132.847338586	6039534.60664626	6488297.13720411	653244.621484577	11158516.007763	22687.5462200748	1445455.66915938	339078.524551807	52291.7607637391	1391975.33249069	248838.026657914	70739.0143991915	8585463.63344386	522230.425223056	919156.458044661	707018.535391781	144381.322433859	58762.3854274819
Compound2027	1-linoleoyl-sn-glycerol	C21 H38 O4	NA	NA	354.27629	35.477	189750.703546339	118234.844588739	2130900.51442356	174577.162013985	317272.300518605	290636.533336884	65405.6579729175	83804.9580652552	140404.723064422	50226.4569677294	744497.013193226	98663.398630733	246362.288473054	80221.1472627951	54287.890791948	291105.99553298	68791.8941243037	155009.124080048
Compound2040	Pro-Leu-Lys	C17 H32 N4 O4;	NA	NA	356.24208	4.118	157297.593174181	336278.609822952	953731.470274639	2262066.72484554	2004115.11321116	395826.744363495	174896.401387149	108729.296908666	268346.324338613	467492.061954638	2691400.99751022	227594.293409309	1466821.6311862	2860514.90046605	3509062.78970767	2735137.8462973	3620051.89230961	3208247.02286719
Compound2042	Ethyl docosahexaenoate	C24 H36 O2	NA	NA	356.27104	35.252	525708.237751699	582271.996284106	75346.8548935554	23016.6354251497	543721.602239568	71058.9393182485	77182.2070038844	26715.2835582746	7950.78613195833	77362.0419199666	11588.7428176162	29114.0204243029	225606.641114375	106905.240609785	42290.5905362202	36829.883215522	13731.6153063305	33667.6745650203
Compound2046	Docosahexaenoic acid ethyl ester	C24 H36 O2	NA	NA	356.27107	19.657	50897990.863085	113536129.028939	16532692.2385702	1475648.91111177	26999661.5802833	5925060.48862113	13806150.5988925	5084576.75986864	157003.527463416	6058882.12990253	63318.6257662336	867062.991339922	18336043.405976	4223065.53970979	1602110.83651481	2956321.01990959	736539.171256661	757460.775241048
Compound2048	1-Oleoyl-rac-glycerol	C21 H40 O4	NA	NA	356.29106	20.698	12817.6950662929	15696.5383671232	27990.3373785487	64435.1140762474	24911.2396893651	155873.803784294	56303.2104096654	65925.5267047364	76809.7989022122	23524.1756873602	599829.666124244	47904.223294881	195374.564190327	36381.5430202503	82425.1318021855	66888.2435911314	150061.071357683	45427.4979375051
Compound2050	Cinolazepam	C18 H13 Cl F N3 O2	NA	NA	357.06691	4.193	15538.4268725503	23306.6971310327	47132.8629096524	51487.2534135125	82661.2742818816	17772.2161017129	8987.44660945625	15890.2978867174	15085.6116963902	19853.6183499256	92335.1639396982	4918.40132961559	117681.337527664	55277.8563118924	64256.0556281231	79626.5843385318	65229.1363519618	53712.7313385828
Compound2062	methyl 3-(methylamino)-2-[(4-methyl-1,2,3-thiadiazol-5-yl)carbonyl]but-2-enoate	C10 H13 N3 O3 S	NA	NA	358.11141	3.589	76117.0720764986	56265.8755621634	172257.158737351	563653.226958907	184020.600670602	77026.6553093416	66485.5137654439	35801.5209940667	61982.9015480867	104301.211948601	893656.839395428	37424.3575684947	179647.294320669	948568.723249749	429092.094754477	767863.2959366	770666.408094784	683616.327169704
Compound2063	Cilastatin	C16 H26 N2 O5 S	NA	NA	358.15664	3.278	118374.733883212	35419.9797098278	7330.35125490975	9328.47865608231	10763.8017194463	17067.4759136631	9789.97053342134	45704.752209298	12457.9588728585	874523.770577805	33890.2728721533	361757.867939622	8418.88570036792	202058.906338403	5844.24903136269	59484.6668414625	30233.7561578592	19676.9492556126
Compound2064	Estra-1,3,5(10),16-tetraen-3-ol benzoate	C25 H26 O2	NA	NA	358.19271	13.1	1222593.29029238	426760.746541936	30007.996085973	32095.2786335681	40993.5949839231	244126.951100322	529258.116769617	87536.8065995096	30626.3100671366	1276326.29274955	61828.3101612393	37468.3878765582	252605.046961303	239439.876820084	51299.873760614	104190.136682207	324072.882520213	69803.4893089949
Compound2068	11?-hydroxy-6?,11-dimethylprogesterone	C23 H34 O3	NA	NA	358.25019	16.575	1142564.50722686	1737638.62336526	1279090.59817191	1772758.65624735	3050805.67149598	910733.577974801	861281.686905599	193888.021034383	160292.608076713	7404545.85401917	2364316.72646487	149085.517992866	339501.65474563	806213.171094737	690071.355449708	200429.362164716	172147.784173733	242873.597517849
Compound2069	7A-METHYLTESTOSTERONE PROPIONATE	C23 H34 O3	NA	NA	358.25041	16.827	82612.4383374374	314347.658546314	104248.775132446	241674.91309556	272111.338589494	95083.4129655117	186465.578327394	24708.5905243886	28053.0877588865	574074.612199956	106929.38733765	1697529.94676197	162819.364451613	157410.057870171	138987.75212626	53308.8904874175	91148.5996423591	161260.921499613
Compound2083	Arg-Trp	C17 H24 N6 O3	NA	NA	360.19044	4.578	53953.0974438944	50644.2908204011	140767.790787956	453957.291706293	217798.13822214	14606.7915717729	43066.7640180699	35141.8288922668	25969.4457175705	190226.764089603	285790.511892474	35361.4568572224	389959.191333605	262415.030239348	298729.371926422	258598.279132602	916999.83339293	268669.999526365
Compound2091	N-Arachidonylglycine	C22 H35 N O3	NA	NA	361.26104	24.861	813544.25742151	384937.225671744	710342.913800442	170610.460186644	649250.813465379	271507.00600042	303678.410689138	502856.537867564	157116.041390588	2830900.2993327	98287.9372169577	712654.933211453	830521.523665293	2441992.16094316	400618.729763252	519702.781105718	616119.494070156	255337.923750842
Compound2092	CETABEN	C23 H39 N O2	NA	NA	361.29717	17.027	40819.4346983121	325072.719701611	149604.110957938	126983.463572652	111992.59543165	17390.5773498258	30022.436731236	19380.1165370368	15610.6206769472	185440.108981884	32253.4589516585	34807.5989531408	1627106.90943487	1517851.66381599	50236.8566936019	58171.4712696263	39911.2515631003	138666.189236753
Compound2093	(2Z,4E,8Z)-N-Isobutyl-2,4,8-icosatrienamide	C24 H43 N O	NA	NA	361.33406	27.99	15036195.6266569	6871784.96611645	7422.81694151781	153552.068601892	9054.26115053393	6368676.36057641	5119991.14752283	11981110.9572317	4335408.60845997	34219.5984007962	51251.7814258717	209613.437086523	50018.3024841847	58695.4974361581	41495.6987396751	94455.8935308007	761625.724590444	372556.384881632
Compound2098	Cortisol	C21 H30 O5	NA	NA	362.20879	15.942	466224.199285359	151229.851691158	508300.924888252	2742331.62501651	3083904.2988743	499604.160865303	312724.047946032	299531.287094834	205210.084399718	11188885.7139065	2081114.72837323	6460238.73737814	207731.321943658	1641842.4130053	953017.923511305	420024.061902318	592335.199015195	1997632.0151798
Compound2101	20-HETE Ethanolamide	C22 H37 N O3	NA	NA	363.27675	23.817	27487.9920752869	30748.5447307156	94493.201591075	40369.0553456473	30688.9429718052	16184.9250159705	16456.1316511821	32798.0190852786	54622.590175117	1208837.08899182	31268.2438279553	228884.863984214	68317.0175834268	100805.52122876	24617.0972653954	41620.1575799875	44752.5186581957	41678.9509891619
Compound2105	D-(+)-Maltose	C12 H22 O11	NA	NA	364.09782	3.708	1300160.89599273	1357975.71955829	4547201.77528607	19685621.9284989	5119376.64490228	5342900.91435645	1591111.39753104	1538851.53931856	4199524.73164823	1523291.95837783	24309836.1002832	250822.122720483	8088174.62957777	5625740.2029496	7543377.66879486	11942860.5196833	9292936.9037687	10079514.3552383
Compound2119	N-OLEOYL-4-AMINOBUTYRIC ACID	C22 H41 N O3	NA	NA	367.30814	29.114	57765.6713989022	57742.6890279682	647872.269408705	228135.663482313	269784.960019223	58368.2513224095	93147.574876913	188826.007753414	88716.812182801	279652.134181136	427931.232416698	42980.8633141527	823463.022520975	475859.440336695	210375.248018979	225056.782686487	797404.724420307	869608.701625906
Compound2129	cis-5-Tetradecenoylcarnitine	C21 H39 N O4	NA	NA	369.28738	18.502	447649.868566305	1101915.28634378	138778.80370875	1033946.15508321	658062.309834204	168759.512348941	66669.7305624833	366142.234872858	271264.371588215	6096504.37505242	646393.795914129	1132758.39249949	399210.816420341	154622.453408616	441601.184284853	1178178.59461327	375966.434793767	1027166.37573837
Compound2133	parecoxib	C19 H18 N2 O4 S	NA	NA	370.09773	16.862	61255.8948879632	26283.3283796057	483476.367472825	257542.617373547	71774.5797206199	59405.2051667017	30893.2264268726	24939.1537502897	25454.5604933742	90267.3152379147	578617.845614773	30034.5845962576	215297.80630829	129395.581924905	229034.157661614	452334.656315784	718815.029967962	78703.9307497575
Compound2139	Tetradecanoylcarnitine	C21 H41 N O4	NA	NA	371.30304	19.361	499677.026106774	711789.895749878	392979.376038377	1600058.0220049	736827.635917726	185719.043211271	99014.3779410145	491599.059538792	332432.328450062	4430014.01942977	700862.202917133	1124290.86026198	700264.242453875	281964.533897211	495842.251457495	992788.684642013	435988.765898449	1400059.1684008
Compound2147	Cervonoyl ethanolamide	C24 H36 O3	NA	NA	372.26567	16.604	147782945.392783	79091644.4919915	51589915.6082765	15180291.8860691	26771270.4330212	2220080.57422735	10998546.0032211	1282452.73779138	584741.215059878	30413396.2315734	730772.254433379	4754607.91970207	165231928.336096	30166174.0725492	6210538.33656786	6853248.90383637	608085.143825794	703245.687083893
Compound2160	NLK	C16 H31 N5 O5	NA	NA	373.23206	9.854	76923.294346581	57308.0814852801	138940.571625268	38052.6607916525	158375.974482723	181292.539165469	64858.6614721874	322092.979504316	98414.2255266014	198284.349042309	191213.600625165	23335.6282747238	94046.325759095	511030.415046635	151396.290555739	52146.49583748	22706.988185163	50730.6523698626
Compound2171	Tinabinol	C23 H34 O2 S	NA	NA	374.22763	4.127	126276.237542801	55311.4962402992	183517.338926865	290783.435221549	239571.910053924	33939.5394855858	39288.7273555089	137578.317373656	25998.7199090248	335726.756729177	274799.959498428	166259.746199162	209333.458933505	578765.80798167	241625.53775438	263436.763324945	209426.242538771	262036.925064909
Compound2178	loganate	C16 H24 O10	NA	NA	376.1379	12.214	3018919.45621495	2354746.76133422	2648754.53803342	7646794.12608713	2952961.32760046	873047.330964814	775314.828449074	1709035.04089072	391460.837682044	1132427.66075205	5329542.12569448	271934.670014269	2813653.20117518	2516452.39885814	3489875.99460154	2890785.02833277	3704239.67601106	845489.003462997
Compound2184	2-(14,15-Epoxyeicosatrienoyl) glycerol	C23 H38 O5	NA	NA	376.25865	24.478	42431.3557011271	58230.8158640769	1849828.37790171	1619462.08212398	304955.311841523	242838.668888643	19978.132447286	43456.6026815484	82665.7728081102	315380.335344656	1541447.9312351	19176.4801768334	540009.462239926	35997.8148533559	455022.014629152	922718.297679763	1052929.46198959	789154.097399501
Compound2192	1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate	C20 H20 O6	NA	NA	378.11354	3.56	305023.064808392	120073.93476525	364516.234767879	6649802.898868	908431.811140265	1113918.86468347	427800.059679427	485831.661785492	852927.830559918	371324.152410634	9407411.66749324	18395.182715846	1468528.45840638	2288895.81497579	6034511.00443667	7144771.44390887	9494156.63188062	4192750.19514252
Compound2204	NP-003037	C16 H22 O8	NA	NA	380.09222	3.555	20222.2168649449	28874.3219648317	40297.491546642	504536.003148891	136926.409146389	31874.9591870347	26958.5840600006	26156.7784015704	31200.7151337485	65352.0674003472	592631.046693662	43365.9639133004	65946.719682476	116962.301040961	250425.675418473	788216.830563599	567125.691545244	604920.815956155
Compound2207	Di-4-coumaroylputrescine	C22 H24 N2 O4	NA	NA	380.17291	14.902	28155.9751830612	53487.8447703623	125869.813968602	319817.54404189	72484.7977343727	17086.6600255332	15242.8010100581	23963.0282484348	14388.6336339102	80258.3948505286	65751.7771240135	26634.6165458337	319105.484751229	148503.291811489	103507.459215662	324394.61981634	479008.504135187	233265.316672733
Compound2208	(2S)-2,3-Dihydroxypropyl (5Z,8Z,11Z)-5,8,11-icosatrienoate	C23 H40 O4	NA	NA	380.29195	24.754	863563.189293292	153535.575754691	520250.435157739	25735.7201817598	119164.780887081	142177.800485896	138000.011474505	996086.648904668	95694.2756221503	122524.935999304	69072.2626843209	58968.478709399	325653.361925914	1908587.86246521	203167.187700597	68853.200605226	22925.5188055691	23835.4443884145
Compound2211	3-(tert-Butyl)-N-[4-(2,3-dihydroimidazo[2,1-b][1,3]thiazol-6-yl)phenyl]-1-methyl-1H-pyrazole-5-carboxamide	C20 H23 N5 O S	NA	NA	381.16401	10.343	6029.37683078346	10556.9153747641	15024.067546669	56189.4838297736	17476.3733219334	17649.1897881693	11716.9278506551	16232.6819691626	15449.350720919	15773.0315829783	168518.459068054	2348.95131860359	23738.2957931487	29743.056852627	72691.3225269593	60800.4426609198	63953.5871013179	18852.2873469487
Compound2213	symphytine	C20 H31 N O6	NA	NA	381.21373	12.042	206443.184170498	86460.2827246801	34424.5031809858	19782.1951138804	22053.3176962385	20680.8287084571	123173.778485543	144424.361094733	35199.8784665099	522809.271561652	21693.6066190246	51255.5016320245	47195.5094477443	340856.471908682	28557.162742702	27363.4198184508	61714.0620916902	20629.1349564406
Compound2222	dihydrozeatin-O-glucoside	C16 H25 N5 O6	NA	NA	383.17972	4.132	118312.445967599	103499.954247879	151392.097348674	187066.330662187	142842.318673707	66389.2808526758	91132.5551041517	92631.40859694	41249.5721270255	140824.532106092	143696.038998776	85489.3452702157	396805.038538878	302391.487780627	235726.939776949	123887.971400104	112950.281527046	151386.98078701
Compound2225	2177	C24 H33 N O3	NA	NA	383.24551	17.144	854414.447031748	691292.319522217	60272.836926999	33301.7897936985	69329.3184507728	518436.372999303	485368.60497258	260503.46909039	500645.95682151	42159.4439071023	32586.0747685557	23924.5384612	65469.6651302229	66189.3770335108	27842.5304463498	29412.4558592163	20441.4786264984	27834.5908272074
Compound2232	2-hydroxy Lignoceric Acid	C24 H48 O3	NA	NA	384.36051	27.426	12149.3177981258	920686.862845056	303038.395756537	64156.3805066304	195985.112863072	20863.916263928	99089.468334368	633633.25928922	235916.052711746	319178.938204055	1925852.23076631	134642.539646609	1073481.63449924	309472.943698251	479486.481112966	8458.03878814472	359286.831689752	169430.453800236
Compound2234	3-Hydroxy-cis-5-tetradecenoylcarnitine	C21 H39 N O5	NA	NA	385.28211	17.455	574252.875246557	470177.33490698	605295.842516334	4395091.56341999	1412066.80776559	20837.5006627371	66966.514736181	79062.2263184472	226949.149503248	2086716.94862336	77733.6024185827	131173.931446575	488919.013594212	201136.388760046	266201.673910721	922143.506872534	67954.7685274554	1903042.46154943
Compound2238	Bevenopran	C20 H26 N4 O4	NA	NA	386.19456	13.806	16553.8192648229	11552.0785075713	221958.41131682	165138.580120732	288351.237019641	63678.2403176048	14256.9397139988	99820.0747986964	28388.7001404794	103778.613627205	247980.79020023	30025.8457930232	632604.456543549	456718.004256098	171499.779545498	917780.168275604	903273.614847001	487308.024758988
Compound2244	KLK	C18 H37 N5 O4	NA	NA	387.28455	9.671	126953.288671273	11546.5420868458	78989.1582849264	4871.04507196714	45113.6998946106	170100.175293929	23973.6356565809	647268.260791536	151354.080375046	121813.121456339	14861.9331647536	11233.886871401	20908.6750325234	360505.718553498	36489.4949283189	33671.0170338449	12412.3991596006	4503.80548273629
Compound2250	ilomastat	C20 H28 N4 O4	NA	NA	388.2103	13.592	72212.8242420354	48484.2951595983	329037.270086867	497322.951461452	211592.511641104	24422.4168314136	38086.1787937494	67343.3914043708	35208.1143847741	90687.6910705969	276234.604367673	41700.2337536864	604121.894198059	2975176.88677367	1144786.76173932	6982255.56933806	3014879.0277479	1812344.18913161
Compound2253	ELK	C17 H32 N4 O6	NA	NA	388.23222	9.844	96560.1763227864	53979.890245017	126854.297416858	56788.0904567897	133440.418953052	65278.604572139	50860.703339687	180904.613453644	42355.3504264088	164354.772556875	135539.689829108	36248.2839097171	78829.9524476776	325575.948668835	108629.184991708	83017.8322159237	33501.7946805693	55637.0672728761
Compound2262	Bis(2-ethylhexyl) phthalate	C24 H38 O4	NA	NA	390.27629	35.588	132133.877742523	1212853.77253056	2368148.06746838	581642.937750097	3252960.96485567	168719.906876986	312007.77357155	14674.6824201944	117267.834782945	536938.993775413	425340.455455159	20958.4874735892	5007731.3517484	115999.162916943	482629.486708498	670103.14124283	251078.386012686	15035.1790701148
Compound2263	.alpha.-Apocholic acid	C24 H38 O4	NA	NA	390.27632	17.016	93820043.7129884	90615035.6066753	232424517.333738	44733602.6981573	316780723.181252	5537693.46111589	37493048.0193803	17928074.5206915	570503.177384575	77105635.7093283	1115628.39752212	3064442.52137533	265213344.143427	200484954.830084	55834176.049082	80088569.6913458	1837203.7537595	21448973.2426654
Compound2266	flavoxate	C24 H25 N O4	NA	NA	391.1769	12.652	43653.1055501454	11641.3400824153	69792.9450144729	85444.7048701821	34786.6155368439	4411.36309999532	23412.951416859	51213.5053209732	20946.2154061016	106052.911780122	183490.811782439	22269.1661273551	100245.190861092	134474.015216881	30506.6513663359	79833.1624376784	101245.573639148	180533.792160806
Compound2274	(2E,4E,6E,8E,10E,12E,14E)-15-(4-Hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl)-4,9,13-trimethyl-2,4,6,8,10,12,14-pentadecaheptaenal	C27 H36 O2	NA	NA	392.27086	16.689	49891.2335164824	50805.0463271727	239808.893532654	114635.902783408	533773.628331639	26855.4582899108	41343.1350070546	24340.219241719	18577.5032031159	1298034.71642199	164824.103144374	202974.618774592	167686.101316145	97303.0515644551	133620.57871086	42971.3656340386	55377.4379989619	35993.2011494485
Compound2277	Deoxycholic Acid	C24 H40 O4	NA	NA	392.29311	35.677	234546.348045146	730360.696294281	177990.236600735	94665.8578986761	214079.964506626	32495.6057921934	54208.599724929	58329.6483260596	14279.1493581923	54338.8316550252	61065.7366987289	47531.6970654172	162373.742469302	65613.4902056048	50453.1935515787	40569.246963681	20058.0375862817	42682.0222019971
Compound2284	N1-(4-isopropylphenyl)-4-(2,5-dioxotetrahydro-1H-pyrrol-1-yl)benzene-1-sulfonamide	C19 H20 N2 O4 S	NA	NA	394.08748	3.551	54909.7419103084	21286.6284458159	212972.024692251	963410.396753935	409306.86677779	132344.771615432	65652.9202266264	102666.822038322	120860.787719047	217058.610643602	2345012.70380103	17128.6412759711	510683.991101009	1172862.40506379	1062995.73544056	1971068.04777721	1711958.82879244	1011878.10603182
Compound2285	gemeprost	C23 H38 O5	NA	NA	394.27232	16.327	71077.3210164476	77502.5041941279	150639.236791965	106345.36038539	198868.150184767	56149.8937357147	61053.0524078539	78351.280487216	52095.6368104847	1630193.31818112	149202.442131583	145341.022324077	94591.3036726292	225642.556920049	124073.188958756	152872.899133349	73391.8985848101	129678.81835226
Compound2288	9,12-Hexadecadienoylcarnitine	C23 H41 N O4	NA	NA	395.30306	18.817	303283.699260325	560694.054293979	372478.369251773	1481147.48708021	686818.10051788	132698.108555296	59105.7964683402	186908.12715579	92218.8318037806	2625941.87095498	783623.081044223	66201.5426914747	304315.522787004	197949.712654638	355355.237567031	506913.085452514	196938.831459492	837880.49254187
Compound2293	HLK	C18 H32 N6 O4	NA	NA	396.24851	9.771	132846.242175688	79649.3390640966	153477.801511537	40027.5796175136	125702.527252174	129706.472881729	74492.5066312825	309711.364882566	80399.0149656354	557585.054335728	81210.298918137	68555.6185231597	89809.6304756552	932489.771611016	125428.582347424	174049.55013972	93103.5422400612	77059.9053770187
Compound2297	campest-4-en-3-one	C28 H46 O	NA	NA	398.35457	34.858	237778.008000393	76920.6403080233	387722.841746423	428056.489823239	1156079.97018548	8229.2617134887	90747.98785629	87893.0457810668	64680.9426991412	1909019.85968961	307856.38526466	1813733.37699106	178828.419667019	1355353.11951217	427253.979673326	21811.1018105665	775240.518530814	975656.50670129
Compound2314	7a-Hydroxy-cholestene-3-one	C27 H44 O2	NA	NA	400.33385	20.673	199123.221574367	64015.8039455114	432001.80511456	368323.035067668	179194.751299944	19089.3939071172	83495.8031280335	33409.1006685386	29867.1261908067	707853.483651336	278961.858081246	484484.674933042	60208.4314917081	356005.19523183	111096.98622932	78058.435895537	310008.740310222	665849.539542304
Compound2319	Myriocin	C21 H39 N O6	NA	NA	401.27751	16.011	20891.3175294924	41110.2190881005	97049.9544371346	135982.863534196	156004.562027423	28891.1808929775	13544.9997571333	79516.6137130096	46731.9294470551	1403855.19449669	846016.612747528	1137171.8176748	199665.023996416	79853.5405887687	53834.9668862042	31502.8570460498	222139.036950422	183997.768204993
Compound2327	N-Palmitoyl-L-phenylalanine	C19 H42 N5 O2 P; C25 H41 N O3	NA	NA	403.30896	26.012	56652.2071159744	44371.1956299605	1650332.58482209	199199.508682558	428169.780380042	224772.502609206	73942.4595546673	232551.188298258	63492.5461175697	2276315.72048034	3205177.78477033	185307.04071046	1052828.72325542	949383.992991881	513175.626525375	732292.988726194	565335.539675921	125451.311761163
Compound2334	Lisinopril	C21 H31 N3 O5	NA	NA	405.22586	14.34	141776.545973985	161146.232068914	549260.127132562	563163.684685897	128034.066781001	35228.2065063536	111767.40595789	26855.6322579673	41574.0651674789	238427.028165494	62329.0406760897	25285.4952662117	1243730.09495441	381782.679309698	123017.157167299	139508.883012525	229824.048484335	125193.083414958
